Job ID,Job Link,Date Tried,Assumed Reason
4306115467,https://www.linkedin.com/jobs/view/4306115467,2026-06-09 12:58:27.561373,Found a Bad Word in About Job
4414201987,https://www.linkedin.com/jobs/view/4414201987,2026-06-09 12:58:49.178887,Required experience is high
4410352115,https://www.linkedin.com/jobs/view/4410352115,2026-06-09 12:59:00.138796,Found a Bad Word in About Job
4367555972,https://www.linkedin.com/jobs/view/4367555972,2026-06-09 12:59:06.393433,Required experience is high
4377626399,https://www.linkedin.com/jobs/view/4377626399,2026-06-09 12:59:18.469065,Found a Bad Word in About Job
4424919142,https://www.linkedin.com/jobs/view/4424919142,2026-06-09 12:59:53.533202,Found a Bad Word in About Job
4395653838,https://www.linkedin.com/jobs/view/4395653838,2026-06-09 13:00:06.574424,Found a Bad Word in About Job
4413302106,https://www.linkedin.com/jobs/view/4413302106,2026-06-09 13:00:12.042747,Required experience is high
4423385245,https://www.linkedin.com/jobs/view/4423385245,2026-06-09 13:00:26.858207,Found a Bad Word in About Job
4406364570,https://www.linkedin.com/jobs/view/4406364570,2026-06-09 13:01:04.825871,Required experience is high
4392136197,https://www.linkedin.com/jobs/view/4392136197,2026-06-09 13:01:26.026974,Found a Bad Word in About Job
4403869447,https://www.linkedin.com/jobs/view/4403869447,2026-06-09 13:01:32.544221,Required experience is high
4397524848,https://www.linkedin.com/jobs/view/4397524848,2026-06-09 13:02:05.845011,Required experience is high
4418561572,https://www.linkedin.com/jobs/view/4418561572,2026-06-09 13:02:17.619847,Found a Bad Word in About Job
4400121797,https://www.linkedin.com/jobs/view/4400121797,2026-06-09 13:02:36.322160,Found a Bad Word in About Job
4422594301,https://www.linkedin.com/jobs/view/4422594301,2026-06-09 13:02:49.741156,Found a Bad Word in About Job
4417945802,https://www.linkedin.com/jobs/view/4417945802,2026-06-09 13:02:57.236197,Required experience is high
4421520741,https://www.linkedin.com/jobs/view/4421520741,2026-06-09 13:03:11.604205,Found a Bad Word in About Job
4414586188,https://www.linkedin.com/jobs/view/4414586188,2026-06-09 13:03:16.016875,Required experience is high
4424276822,https://www.linkedin.com/jobs/view/4424276822,2026-06-09 13:03:37.795522,Found a Bad Word in About Job
4416912937,https://www.linkedin.com/jobs/view/4416912937,2026-06-09 13:04:11.415746,Found a Bad Word in About Job
4413581353,https://www.linkedin.com/jobs/view/4413581353,2026-06-09 13:04:16.028103,Found a Bad Word in About Job
4414636371,https://www.linkedin.com/jobs/view/4414636371,2026-06-09 13:04:22.318739,Found a Bad Word in About Job
4417986301,https://www.linkedin.com/jobs/view/4417986301,2026-06-09 13:04:28.514757,Required experience is high
4424502853,https://www.linkedin.com/jobs/view/4424502853,2026-06-09 13:04:41.143013,Found a Bad Word in About Job
4419596866,https://www.linkedin.com/jobs/view/4419596866,2026-06-09 13:04:47.284675,Found a Bad Word in About Job
4420920688,https://www.linkedin.com/jobs/view/4420920688,2026-06-09 13:04:53.542477,Asking for Security clearance
4404976737,https://www.linkedin.com/jobs/view/4404976737,2026-06-09 13:05:24.401804,Found a Bad Word in About Job
4395419696,https://www.linkedin.com/jobs/view/4395419696,2026-06-09 13:06:09.260424,Found a Bad Word in About Job
4405673832,https://www.linkedin.com/jobs/view/4405673832,2026-06-09 13:06:15.461565,Required experience is high
4418747049,https://www.linkedin.com/jobs/view/4418747049,2026-06-09 13:06:27.648171,Found a Bad Word in About Job
4392122752,https://www.linkedin.com/jobs/view/4392122752,2026-06-09 13:06:45.133558,Found a Bad Word in About Job
4416490297,https://www.linkedin.com/jobs/view/4416490297,2026-06-09 13:06:55.697257,Required experience is high
4418780090,https://www.linkedin.com/jobs/view/4418780090,2026-06-09 13:07:07.882728,Found a Bad Word in About Job
4415280734,https://www.linkedin.com/jobs/view/4415280734,2026-06-09 13:07:32.890782,Found a Bad Word in About Job
4414664216,https://www.linkedin.com/jobs/view/4414664216,2026-06-09 13:07:39.015234,Required experience is high
4411854775,https://www.linkedin.com/jobs/view/4411854775,2026-06-09 13:08:11.177228,Required experience is high
4386809868,https://www.linkedin.com/jobs/view/4386809868,2026-06-09 13:08:23.010620,Required experience is high
4306130193,https://www.linkedin.com/jobs/view/4306130193,2026-06-09 13:08:29.353695,Found a Bad Word in About Job
4417647537,https://www.linkedin.com/jobs/view/4417647537,2026-06-09 13:08:46.158469,Found a Bad Word in About Job
4420972854,https://www.linkedin.com/jobs/view/4420972854,2026-06-09 13:08:54.109094,Found a Bad Word in About Job
4393523670,https://www.linkedin.com/jobs/view/4393523670,2026-06-09 13:09:25.541782,Found a Bad Word in About Job
4424082203,https://www.linkedin.com/jobs/view/4424082203,2026-06-09 13:09:36.362768,Required experience is high
4398055709,https://www.linkedin.com/jobs/view/4398055709,2026-06-09 13:09:48.570783,Found a Bad Word in About Job
4425457467,https://www.linkedin.com/jobs/view/4425457467,2026-06-09 13:10:01.468837,Found a Bad Word in About Job
4416389009,https://www.linkedin.com/jobs/view/4416389009,2026-06-09 13:10:15.887701,Found a Bad Word in About Job
4412134745,https://www.linkedin.com/jobs/view/4412134745,2026-06-09 13:10:22.231771,Required experience is high
4361390667,https://www.linkedin.com/jobs/view/4361390667,2026-06-09 13:11:02.239751,Found a Bad Word in About Job
4417496314,https://www.linkedin.com/jobs/view/4417496314,2026-06-09 13:11:08.490983,Found a Bad Word in About Job
4424581257,https://www.linkedin.com/jobs/view/4424581257,2026-06-09 13:11:14.384645,Found a Bad Word in About Job
4411196176,https://www.linkedin.com/jobs/view/4411196176,2026-06-09 13:11:18.785950,Required experience is high
4395467177,https://www.linkedin.com/jobs/view/4395467177,2026-06-09 13:11:24.942359,Required experience is high
4418245403,https://www.linkedin.com/jobs/view/4418245403,2026-06-09 13:11:29.383048,Required experience is high
4372012287,https://www.linkedin.com/jobs/view/4372012287,2026-06-09 13:11:50.341546,Required experience is high
4414881667,https://www.linkedin.com/jobs/view/4414881667,2026-06-09 13:11:57.360948,Required experience is high
4412244581,https://www.linkedin.com/jobs/view/4412244581,2026-06-09 13:12:31.947490,Required experience is high
4424353038,https://www.linkedin.com/jobs/view/4424353038,2026-06-09 13:12:42.616396,Found a Bad Word in About Job
4417722850,https://www.linkedin.com/jobs/view/4417722850,2026-06-09 13:12:59.386856,Required experience is high
4363594273,https://www.linkedin.com/jobs/view/4363594273,2026-06-09 13:13:12.208268,Required experience is high
4345274422,https://www.linkedin.com/jobs/view/4345274422,2026-06-09 13:13:24.896143,Found a Bad Word in About Job
4424342058,https://www.linkedin.com/jobs/view/4424342058,2026-06-09 13:13:37.239587,Found a Bad Word in About Job
4423570281,https://www.linkedin.com/jobs/view/4423570281,2026-06-09 13:13:43.797249,Required experience is high
4423874717,https://www.linkedin.com/jobs/view/4423874717,2026-06-09 13:13:48.161208,Asking for Security clearance
4421695908,https://www.linkedin.com/jobs/view/4421695908,2026-06-09 13:13:54.579605,Found a Bad Word in About Job
4425476399,https://www.linkedin.com/jobs/view/4425476399,2026-06-09 13:14:13.378516,Required experience is high
4365075356,https://www.linkedin.com/jobs/view/4365075356,2026-06-09 13:14:19.267247,Found a Bad Word in About Job
4424432257,https://www.linkedin.com/jobs/view/4424432257,2026-06-09 13:14:25.623298,Found a Bad Word in About Job
4423016709,https://www.linkedin.com/jobs/view/4423016709,2026-06-09 13:14:51.070002,Required experience is high
4425636299,https://www.linkedin.com/jobs/view/4425636299,2026-06-09 13:14:55.472503,Required experience is high
4419641469,https://www.linkedin.com/jobs/view/4419641469,2026-06-09 13:15:11.044186,Found a Bad Word in About Job
4419474014,https://www.linkedin.com/jobs/view/4419474014,2026-06-09 13:15:24.090500,Found a Bad Word in About Job
4395445184,https://www.linkedin.com/jobs/view/4395445184,2026-06-09 13:15:36.770327,Found a Bad Word in About Job
4418242794,https://www.linkedin.com/jobs/view/4418242794,2026-06-09 13:15:43.210419,Required experience is high
4417495286,https://www.linkedin.com/jobs/view/4417495286,2026-06-09 13:15:49.567361,Required experience is high
4414692192,https://www.linkedin.com/jobs/view/4414692192,2026-06-09 13:16:02.518558,Found a Bad Word in About Job
4413513581,https://www.linkedin.com/jobs/view/4413513581,2026-06-09 13:16:09.117387,Found a Bad Word in About Job
4417659400,https://www.linkedin.com/jobs/view/4417659400,2026-06-09 13:16:31.555564,Found a Bad Word in About Job
4412386511,https://www.linkedin.com/jobs/view/4412386511,2026-06-09 13:16:37.716065,Found a Bad Word in About Job
4402898883,https://www.linkedin.com/jobs/view/4402898883,2026-06-09 13:16:42.132666,Found a Bad Word in About Job
4425562744,https://www.linkedin.com/jobs/view/4425562744,2026-06-09 13:16:48.273356,Required experience is high
4414436990,https://www.linkedin.com/jobs/view/4414436990,2026-06-09 13:17:09.300605,Found a Bad Word in About Job
4413891235,https://www.linkedin.com/jobs/view/4413891235,2026-06-09 13:17:15.844133,Found a Bad Word in About Job
4424366319,https://www.linkedin.com/jobs/view/4424366319,2026-06-09 13:18:08.818143,Found a Bad Word in About Job
4423219878,https://www.linkedin.com/jobs/view/4423219878,2026-06-09 13:18:23.107510,Required experience is high
4425460748,https://www.linkedin.com/jobs/view/4425460748,2026-06-09 13:19:00.272438,Required experience is high
4420735560,https://www.linkedin.com/jobs/view/4420735560,2026-06-09 13:19:13.001714,Found a Bad Word in About Job
4419597917,https://www.linkedin.com/jobs/view/4419597917,2026-06-09 13:19:25.080770,Found a Bad Word in About Job
4423225808,https://www.linkedin.com/jobs/view/4423225808,2026-06-09 13:19:37.855145,Required experience is high
4419682299,https://www.linkedin.com/jobs/view/4419682299,2026-06-09 13:19:48.109877,Found a Bad Word in About Job
4422837198,https://www.linkedin.com/jobs/view/4422837198,2026-06-09 13:20:01.102274,Required experience is high
4395003783,https://www.linkedin.com/jobs/view/4395003783,2026-06-09 13:20:16.120185,Found a Bad Word in About Job
4414679663,https://www.linkedin.com/jobs/view/4414679663,2026-06-09 13:20:51.758729,Required experience is high
4372085882,https://www.linkedin.com/jobs/view/4372085882,2026-06-09 13:21:25.791136,Required experience is high
4424065453,https://www.linkedin.com/jobs/view/4424065453,2026-06-09 13:21:44.606190,Found a Bad Word in About Job
4416484767,https://www.linkedin.com/jobs/view/4416484767,2026-06-09 13:21:50.892542,Required experience is high
4365282757,https://www.linkedin.com/jobs/view/4365282757,2026-06-09 13:22:01.216230,Required experience is high
4413997414,https://www.linkedin.com/jobs/view/4413997414,2026-06-09 13:22:23.189249,Required experience is high
4421903774,https://www.linkedin.com/jobs/view/4421903774,2026-06-09 13:22:32.887967,Found a Bad Word in About Job
4417103897,https://www.linkedin.com/jobs/view/4417103897,2026-06-09 13:22:47.402138,Found a Bad Word in About Job
4387841163,https://www.linkedin.com/jobs/view/4387841163,2026-06-09 13:23:04.469654,Required experience is high
4414683515,https://www.linkedin.com/jobs/view/4414683515,2026-06-09 13:23:17.453706,Found a Bad Word in About Job
4406546245,https://www.linkedin.com/jobs/view/4406546245,2026-06-09 13:23:40.480236,Found a Bad Word in About Job
4409941451,https://www.linkedin.com/jobs/view/4409941451,2026-06-09 13:23:53.248602,Required experience is high
4411528951,https://www.linkedin.com/jobs/view/4411528951,2026-06-09 13:24:15.317066,Found a Bad Word in About Job
4415621081,https://www.linkedin.com/jobs/view/4415621081,2026-06-09 13:24:38.993176,Found a Bad Word in About Job
4413438364,https://www.linkedin.com/jobs/view/4413438364,2026-06-09 13:25:14.398160,Required experience is high
4425585799,https://www.linkedin.com/jobs/view/4425585799,2026-06-09 13:25:27.185649,Found a Bad Word in About Job
4380925888,https://www.linkedin.com/jobs/view/4380925888,2026-06-09 13:25:38.049951,Found a Bad Word in About Job
4412721766,https://www.linkedin.com/jobs/view/4412721766,2026-06-09 13:26:23.627396,Found a Bad Word in About Job
4425583782,https://www.linkedin.com/jobs/view/4425583782,2026-06-09 13:26:29.481059,Found a Bad Word in About Job
4416843553,https://www.linkedin.com/jobs/view/4416843553,2026-06-09 13:26:35.789380,Required experience is high
4417340175,https://www.linkedin.com/jobs/view/4417340175,2026-06-09 13:27:01.521044,Found a Bad Word in About Job
4423946400,https://www.linkedin.com/jobs/view/4423946400,2026-06-09 13:27:08.045742,Asking for Security clearance
4422360328,https://www.linkedin.com/jobs/view/4422360328,2026-06-09 13:27:44.895576,Found a Bad Word in About Job
4400560783,https://www.linkedin.com/jobs/view/4400560783,2026-06-09 13:27:50.810376,Asking for Security clearance
4400237440,https://www.linkedin.com/jobs/view/4400237440,2026-06-09 13:27:57.307028,Found a Bad Word in About Job
4424716823,https://www.linkedin.com/jobs/view/4424716823,2026-06-09 13:28:10.291031,Found a Bad Word in About Job
4418746766,https://www.linkedin.com/jobs/view/4418746766,2026-06-09 13:28:26.981549,Found a Bad Word in About Job
4410144814,https://www.linkedin.com/jobs/view/4410144814,2026-06-09 13:28:46.668314,Required experience is high
4419266266,https://www.linkedin.com/jobs/view/4419266266,2026-06-09 13:29:05.542624,Asking for Security clearance
4422913917,https://www.linkedin.com/jobs/view/4422913917,2026-06-09 13:29:12.400209,Required experience is high
4361599759,https://www.linkedin.com/jobs/view/4361599759,2026-06-09 13:29:19.317788,Required experience is high
4417717489,https://www.linkedin.com/jobs/view/4417717489,2026-06-09 13:29:24.903366,Required experience is high
4418584152,https://www.linkedin.com/jobs/view/4418584152,2026-06-09 13:29:30.542773,Found a Bad Word in About Job
4306117444,https://www.linkedin.com/jobs/view/4306117444,2026-06-09 13:29:49.355523,Required experience is high
4421667794,https://www.linkedin.com/jobs/view/4421667794,2026-06-09 13:30:06.431840,Found a Bad Word in About Job
4414678820,https://www.linkedin.com/jobs/view/4414678820,2026-06-09 13:30:12.474140,Found a Bad Word in About Job
4404545588,https://www.linkedin.com/jobs/view/4404545588,2026-06-09 13:30:32.267834,Required experience is high
4420965888,https://www.linkedin.com/jobs/view/4420965888,2026-06-09 13:30:52.360382,Found a Bad Word in About Job
4422568580,https://www.linkedin.com/jobs/view/4422568580,2026-06-09 13:31:11.534736,Required experience is high
4398575463,https://www.linkedin.com/jobs/view/4398575463,2026-06-09 13:31:17.910424,Required experience is high
4424044352,https://www.linkedin.com/jobs/view/4424044352,2026-06-09 13:31:24.128605,Asking for Security clearance
4375410256,https://www.linkedin.com/jobs/view/4375410256,2026-06-09 13:31:34.357329,Found a Bad Word in About Job
4386522086,https://www.linkedin.com/jobs/view/4386522086,2026-06-09 13:31:40.669177,Required experience is high
4408285019,https://www.linkedin.com/jobs/view/4408285019,2026-06-09 13:32:01.215668,Required experience is high
4421597866,https://www.linkedin.com/jobs/view/4421597866,2026-06-09 13:32:07.701199,Required experience is high
4424081140,https://www.linkedin.com/jobs/view/4424081140,2026-06-09 13:32:14.500894,Required experience is high
4389850691,https://www.linkedin.com/jobs/view/4389850691,2026-06-09 13:32:28.464573,Required experience is high
4345618497,https://www.linkedin.com/jobs/view/4345618497,2026-06-09 13:33:22.481844,Found a Bad Word in About Job
4414685200,https://www.linkedin.com/jobs/view/4414685200,2026-06-09 13:33:29.737772,Found a Bad Word in About Job
4424184475,https://www.linkedin.com/jobs/view/4424184475,2026-06-09 13:33:37.817739,Required experience is high
4421803750,https://www.linkedin.com/jobs/view/4421803750,2026-06-09 13:33:45.690013,Required experience is high
4419828592,https://www.linkedin.com/jobs/view/4419828592,2026-06-09 13:33:52.966928,Asking for Security clearance
4413622370,https://www.linkedin.com/jobs/view/4413622370,2026-06-09 13:33:59.673188,Found a Bad Word in About Job
4422442624,https://www.linkedin.com/jobs/view/4422442624,2026-06-09 13:34:15.219280,Required experience is high
4421769421,https://www.linkedin.com/jobs/view/4421769421,2026-06-09 13:34:44.746449,Required experience is high
4416669389,https://www.linkedin.com/jobs/view/4416669389,2026-06-09 13:36:38.229209,Found a Bad Word in About Job
4424508780,https://www.linkedin.com/jobs/view/4424508780,2026-06-09 13:36:45.642107,Required experience is high
4272842921,https://www.linkedin.com/jobs/view/4272842921,2026-06-09 13:36:52.444646,Required experience is high
4364451039,https://www.linkedin.com/jobs/view/4364451039,2026-06-09 13:37:05.531269,Found a Bad Word in About Job
4382923756,https://www.linkedin.com/jobs/view/4382923756,2026-06-09 13:37:12.135834,Found a Bad Word in About Job
4389843755,https://www.linkedin.com/jobs/view/4389843755,2026-06-09 13:37:56.086011,Required experience is high
4425091211,https://www.linkedin.com/jobs/view/4425091211,2026-06-09 13:38:02.929508,Required experience is high
